COUNTY,ST_ABBR,avg(median_sale_price_yoy),avg(homes_sold_mom),avg(median_sale_price_mom),avg(homes_sold_yoy),avgHomesSoldTotal,avgMedianSalesTotal,avgHomesSoldTotalScaled,avgMedianSalesTotalScaled
Van Buren County,IA,0.285721689,0.264259259,0.180883823,0.418201058,0.341230159,0.233302756,0.065965344,5.79E-04
Adair County,IA,0.285450022,0.280963481,0.187628555,0.313189866,0.297076673,0.236539289,0.062503033,5.80E-04
Kane County,UT,0.285435525,0.21748756,0.181758613,0.403630569,0.310559065,0.233597069,0.06356026,5.79E-04
Presidio County,TX,0.285410533,0.285748299,0.151010216,0.37085034,0.32829932,0.218210374,0.064951368,5.70E-04
Big Stone County,MN,0.285337466,0.319851811,0.196826323,0.427003179,0.373427495,0.241081894,0.068490108,5.83E-04
Hardee County,FL,0.285333835,0.281975004,0.144535184,0.538362154,0.410168579,0.21493451,0.071371173,5.68E-04
Schoolcraft County,MI,0.284558074,0.199419412,0.192110064,0.556440369,0.37792989,0.238334069,0.068843165,5.81E-04
Grundy County,TN,0.284478876,0.206361669,0.214840069,0.413789398,0.310075534,0.249659472,0.063522343,5.88E-04
Bates County,MO,0.284304986,0.258942054,0.184756749,0.291795394,0.275368724,0.234530868,0.060800797,5.79E-04
Ottawa County,KS,0.284156701,0.290227518,0.237877632,0.321766206,0.305996862,0.261017166,0.063202513,5.94E-04
Newton County,AR,0.283477137,0.567708333,0.202250489,0.78125,0.674479167,0.242863813,0.092097176,5.84E-04
Emmet County,IA,0.283350425,0.180906349,0.102849465,0.859862863,0.520384606,0.193099945,0.080013799,5.56E-04
Obion County,TN,0.283220555,0.222648835,0.1281051,1.38323131,0.802940073,0.205662828,0.102170481,5.63E-04
Candler County,GA,0.28301536,0.433502886,0.21676545,0.475382395,0.454442641,0.249890405,0.074842938,5.88E-04
Estill County,KY,0.282124472,0.256266585,0.124286448,0.333848452,0.295057519,0.20320546,0.062344701,5.62E-04
Wabash County,IN,0.280178897,0.079722641,0.034721254,0.717114422,0.398418532,0.157450075,0.070449789,5.36E-04
Bath County,KY,0.27964989,0.344006355,0.186392767,0.39375976,0.368883058,0.233021328,0.068133755,5.78E-04
Gulf County,FL,0.279195548,0.280084205,0.151709871,0.924020027,0.602052116,0.21545271,0.086417784,5.69E-04
Franklin County,FL,0.278469049,0.200659165,0.142356139,0.438590533,0.319624849,0.210412594,0.064271156,5.66E-04
McDonald County,MO,0.278088417,0.387478729,0.174675783,0.709920453,0.548699591,0.2263821,0.082234128,5.75E-04
White County,TN,0.277727075,0.27308795,0.08872502,0.735959894,0.504523922,0.183226047,0.078770079,5.51E-04
Audubon County,IA,0.277253976,0.371846726,0.18257494,0.288478107,0.330162417,0.229914458,0.065097463,5.77E-04
Missaukee County,MI,0.277041773,0.114843096,0.06314112,0.725625852,0.420234474,0.170091447,0.072160493,5.43E-04
Fulton County,AR,0.277015645,0.301266738,0.142405921,0.611666402,0.45646657,0.209710783,0.075001645,5.65E-04
Wayne County,UT,0.276323057,0.435416667,0.217587068,0.291369048,0.363392857,0.246955062,0.067703239,5.86E-04
Henderson County,KY,0.276135142,0.510406975,0.141358635,1.960613851,1.235510413,0.208746889,0.136090628,5.65E-04
Lavaca County,TX,0.275549988,0.232344536,0.168916872,0.332271914,0.282308225,0.22223343,0.061344961,5.72E-04
Holmes County,FL,0.27505788,0.250389755,0.180246997,0.432065031,0.341227393,0.227652439,0.065965127,5.75E-04
Harrison County,TX,0.274660962,0.268333995,0.085890046,2.759640833,1.513987414,0.180275504,0.157927495,5.49E-04
Marshall County,OK,0.273967922,0.207332896,0.143805566,0.457895721,0.332614309,0.208886744,0.065289729,5.65E-04
Stanton County,NE,0.27304311,0.427604997,0.037107917,0.328389155,0.377997076,0.155075513,0.068848434,5.35E-04
Daggett County,UT,0.272830397,0.165123457,0.228250502,0.248148148,0.206635802,0.250540449,0.055411082,5.88E-04
DeKalb County,MO,0.272713457,0.311697265,0.179135476,0.325311246,0.318504255,0.225924467,0.064183284,5.74E-04
Kimball County,NE,0.272660003,0.262244898,0.142208392,0.04638322,0.154314059,0.207434197,0.051308255,5.64E-04
De Witt County,IL,0.272204225,0.348064888,0.246166066,0.704927946,0.526496417,0.259185145,0.080493059,5.93E-04
Lander County,NV,0.271998106,0.479678837,0.139908559,0.391864329,0.435771583,0.205953333,0.073378841,5.63E-04
Pittsburg County,OK,0.271927965,0.070767199,0.035096924,1.202486999,0.636627099,0.153512444,0.089128993,5.34E-04
Menifee County,KY,0.271791689,0.321436086,0.119508788,0.359240536,0.340338311,0.195650238,0.065895409,5.57E-04
Richland County,ND,0.270829917,0.150965527,0.121089451,0.272587349,0.211776438,0.195959684,0.055814187,5.58E-04
Saguache County,CO,0.270743947,0.166078205,0.140463648,0.284680529,0.225379367,0.205603798,0.056880865,5.63E-04
Yell County,AR,0.27069178,0.176807682,0.211163528,1.46377989,0.820293786,0.240927654,0.103531278,5.83E-04
Columbia County,WA,0.270443592,0.367861688,0.212866178,0.397248923,0.382555306,0.241654885,0.069205869,5.83E-04
Miller County,AR,0.27012551,0.215430978,0.097095777,1.340897578,0.778164278,0.183610644,0.100227678,5.51E-04
Charlton County,GA,0.270047034,0.359533139,0.187023794,0.56706287,0.463298005,0.228535414,0.075537335,5.76E-04
McLean County,IL,0.269837213,0.315883427,0.16626257,3.06778754,1.691835484,0.218049892,0.171873511,5.70E-04
Ontonagon County,MI,0.269113149,0.242496609,0.178372014,0.228893807,0.235695208,0.223742581,0.057689785,5.73E-04
Cameron County,PA,0.268794934,0.212418301,0.42287073,0.287581699,0.25,0.345832832,0.0588115,6.41E-04
Crosby County,TX,0.268768292,0.248641975,0.167060259,0.282222222,0.265432099,0.217914276,0.060021613,5.70E-04
Marlboro County,SC,0.268592733,0.141678283,0.13522529,0.366746448,0.254212365,0.201909011,0.059141814,5.61E-04
De Soto Parish,LA,0.268302444,0.275892965,0.119608383,1.550327087,0.913110026,0.193955413,0.110809494,5.57E-04
Independence County,AR,0.268160251,0.22527333,0.075428095,0.81740278,0.521338055,0.171794173,0.080088564,5.44E-04
Pierce County,NE,0.26814206,0.387046485,0.173074814,0.357086168,0.372066327,0.220608437,0.068383372,5.71E-04
Delaware County,OK,0.267722478,0.261851941,0.201210404,0.465658633,0.363755287,0.234466441,0.067731659,5.79E-04
Hart County,KY,0.26751202,0.2362176,0.154110547,0.447735809,0.341976704,0.210811283,0.066023884,5.66E-04
Gonzales County,TX,0.267462276,0.237042652,0.156200185,0.437725586,0.337384119,0.211831231,0.065663755,5.67E-04
Grant County,MN,0.267020686,0.203416009,0.23595104,0.22110475,0.212260379,0.251485863,0.055852135,5.89E-04
Keith County,NE,0.26694337,0.05,0.577859958,0.183333333,0.116666667,0.422401664,0.048356122,6.84E-04
Stafford County,KS,0.266808539,0.237110016,0.489393242,0.346264368,0.291687192,0.37810089,0.062080415,6.59E-04
Linn County,KS,0.266456364,0.203757975,0.162712456,0.262079882,0.232918929,0.21458441,0.057472082,5.68E-04
Henry County,AL,0.266188089,0.206775025,0.278402449,0.802034098,0.504404561,0.272295269,0.078760719,6.00E-04
Russell County,KS,0.265955657,0.215337575,0.194056448,0.593889592,0.404613584,0.230006053,0.070935576,5.77E-04
Yuma County,CO,0.26564114,0.318288475,0.132929511,0.520233782,0.419261128,0.199285326,0.072084168,5.60E-04
Decatur County,TN,0.26481456,0.311124425,0.151668972,0.36193522,0.336529822,0.208241766,0.065596765,5.65E-04
Martin County,NC,0.264509273,0.201337729,0.173556174,0.264975217,0.233156473,0.219032723,0.057490709,5.71E-04
Jefferson County,FL,0.264449971,0.203050342,0.147725033,0.300704401,0.251877371,0.206087502,0.058958715,5.63E-04
Gilchrist County,FL,0.264399329,0.188428418,0.180677823,1.217018613,0.702723515,0.222538576,0.094311966,5.73E-04
Mountrail County,ND,0.26422595,0.306173865,0.253669338,0.329069767,0.317621816,0.258947644,0.064114088,5.93E-04
Houston County,TN,0.26403323,0.28414588,0.15243381,0.454501415,0.369323647,0.20823352,0.068168304,5.65E-04
Forest County,PA,0.263930942,0.139570393,0.118532344,0.376093623,0.257832008,0.191231643,0.05942565,5.55E-04
Anson County,NC,0.263702951,0.190019207,0.116764232,0.255968027,0.222993617,0.190233592,0.056693786,5.54E-04
Neosho County,KS,0.263453045,0.178909497,0.119934483,0.481688393,0.330298945,0.191693764,0.065108169,5.55E-04
Carter County,KY,0.262851672,0.145550653,0.095024649,0.623137475,0.384344064,0.17893816,0.069346135,5.48E-04
Burt County,NE,0.262846113,0.367735365,0.183875503,0.403152582,0.385443974,0.223360808,0.069432385,5.73E-04
Baraga County,MI,0.262527965,0.356207069,0.237864602,0.423116777,0.389661923,0.250196284,0.069763137,5.88E-04
Grenada County,MS,0.262350418,0.439393939,1.253482976,0.340909091,0.390151515,0.757916697,0.069801528,8.71E-04
Powell County,KY,0.262076251,0.245992434,0.155475251,0.316948681,0.281470557,0.208775751,0.061279275,5.65E-04
Hopkins County,KY,0.261791409,0.22317239,0.099261397,2.107805354,1.165488872,0.180526403,0.130599866,5.49E-04
Copiah County,MS,0.261267695,0.235698613,0.139732236,0.353281911,0.294490262,0.200499965,0.062300219,5.60E-04
Donley County,TX,0.261223245,0.428472222,0.583901046,0.485119048,0.456795635,0.422562145,0.075027449,6.84E-04
Chambers County,AL,0.260992244,0.099207552,0.098452278,0.361798247,0.2305029,0.179722261,0.057282629,5.49E-04
Oregon County,MO,0.260514843,0.108486704,0.209102658,0.430447561,0.269467133,0.23480875,0.060338022,5.79E-04
Antelope County,NE,0.260420089,0.125,0.4050016,0,0.0625,0.332710845,0.044108625,6.34E-04
Leake County,MS,0.260322811,0.300132193,0.167024429,0.394189201,0.347160697,0.21367362,0.066430389,5.68E-04
Evangeline Parish,LA,0.259599677,0.234846442,0.275834535,0.320476933,0.277661687,0.267717106,0.060980601,5.98E-04
Caribou County,ID,0.259536087,0.245169954,0.104004491,0.755261611,0.500215782,0.181770289,0.078432254,5.50E-04
Lincoln County,GA,0.259497448,0.261205609,0.120052418,0.296950803,0.279078206,0.189774933,0.061091678,5.54E-04
Ramsey County,ND,0.258943945,0.362244898,0.281750048,0.327891156,0.345068027,0.270346996,0.066266291,5.99E-04
Wayne County,IA,0.258831412,0.369512195,0.153629815,0.654645761,0.512078978,0.206230613,0.079362511,5.63E-04
Randolph County,GA,0.258688027,0,0.082819398,0.666666667,0.333333333,0.170753713,0.065346111,5.44E-04
Tallapoosa County,AL,0.258508836,0.087107913,0.069823546,1.04228114,0.564694527,0.164166191,0.083488377,5.40E-04
Lincoln County,ID,0.258450369,0.331353215,0.129887764,0.277877986,0.3046156,0.194169066,0.063094201,5.57E-04
Taney County,MO,0.258133172,0.034583545,0.024193324,7.856219948,3.945401747,0.141163248,0.348587661,5.27E-04
Saline County,NE,0.258034523,0.206542075,0.124568321,0.21589318,0.211217628,0.191301422,0.055770368,5.55E-04
Madison County,TX,0.258030847,0.277925157,0.189757043,0.433877538,0.355901348,0.223893945,0.06711579,5.73E-04
Russell County,KY,0.257863336,0.229866245,0.159843136,0.411712916,0.32078958,0.208853236,0.064362489,5.65E-04
Hamilton County,NY,0.257738265,0.229952983,0.174667351,0.43514725,0.332550116,0.216202808,0.065284695,5.69E-04
Rooks County,KS,0.257589015,0.363095238,0.1653656,0.761904762,0.5625,0.211477307,0.083316292,5.66E-04
Davie County,NC,0.25717231,0.098010087,0.020553643,1.410979887,0.754494987,0.138862977,0.098371643,5.26E-04
Halifax County,NC,0.257165073,0.118141722,0.147513289,0.612740376,0.365441049,0.202339181,0.067863849,5.61E-04
Haywood County,TN,0.256653496,0.158582145,0.156492094,0.328885273,0.243733709,0.206572795,0.058320127,5.64E-04
Noble County,OH,0.255712632,0.286631913,0.191887032,0.540517347,0.41357463,0.223799832,0.071638259,5.73E-04
Early County,GA,0.255093112,-0.166666667,1.101464277,-0.166666667,-0.166666667,0.678278695,0.026138445,8.27E-04
Pendleton County,KY,0.254863536,0.126547501,0.145112885,0.242048933,0.184298217,0.199988211,0.053659473,5.60E-04
Beaver County,UT,0.254706701,0.296848365,0.157426084,0.318901581,0.307874973,0.206066392,0.063349786,5.63E-04
Iron County,MO,0.254662128,0.352896132,0.172010863,0.312468066,0.332682099,0.213336495,0.065295045,5.67E-04
Bollinger County,MO,0.254220128,0.327346527,0.172267964,0.407871612,0.36760907,0.213244046,0.068033855,5.67E-04
Hansford County,TX,0.254025177,0.381944444,0.294499849,0.430555556,0.40625,0.274262513,0.071063896,6.01E-04
Clayton County,IA,0.253919521,0.349194341,0.231624636,0.7055133,0.527353821,0.242772079,0.080560293,5.84E-04
Putnam County,IL,0.253382027,0.271500722,0.198639103,0.535155816,0.403328269,0.226010565,0.070834788,5.74E-04
Trimble County,KY,0.253080975,0.250910628,0.14810607,0.25127949,0.251095059,0.200593523,0.05889737,5.60E-04
Fall River County,SD,0.253068028,0.088616346,0.077904753,0.126041605,0.107328976,0.16548639,0.047623904,5.41E-04
Martin County,IN,0.252516077,0.429514825,0.104826042,0.546533393,0.488024109,0.178671059,0.07747624,5.48E-04
Johnson County,AR,0.251950859,0.208393256,0.110287149,1.650217657,0.929305457,0.181119004,0.112079464,5.49E-04
Montgomery County,MO,0.251281282,0.184282591,0.162962995,0.265733655,0.225008123,0.207122139,0.056851754,5.64E-04
Caldwell County,KY,0.251225988,0.28274739,0.132285043,0.283327515,0.283037452,0.191755515,0.061402143,5.55E-04
Limestone County,TX,0.251109759,0.250199917,0.137534546,0.595383879,0.422791898,0.194322153,0.072361035,5.57E-04
Stephenson County,IL,0.251080221,0.156087346,0.154660014,0.518829849,0.337458598,0.202870117,0.065669595,5.62E-04
Rains County,TX,0.250751202,0.208990043,0.132420717,0.483819663,0.346404853,0.19158596,0.066371119,5.55E-04
Power County,ID,0.250456941,0.296755369,0.148968654,0.706216931,0.50148615,0.199712797,0.078531871,5.60E-04
Deer Lodge County,MT,0.250363277,0.139267983,0.090772234,0.253302166,0.196285075,0.170567755,0.054599426,5.43E-04
Cottonwood County,MN,0.250061493,0.287194783,0.138390241,0.206477939,0.246836361,0.194225867,0.058563422,5.57E-04
Dillon County,SC,0.249556259,0.116997315,0.20100255,0.537846285,0.3274218,0.225279404,0.064882557,5.74E-04
Mitchell County,IA,0.24875772,0.132736997,0.090526846,0.585404757,0.359070877,0.169642283,0.06736433,5.43E-04
DeWitt County,TX,0.24832278,0.374969322,0.20253218,0.372379402,0.373674362,0.22542748,0.068509467,5.74E-04
Big Horn County,MT,0.248256704,0.440887188,0.240790283,0.586918934,0.513903061,0.244523493,0.079505547,5.85E-04
Colquitt County,GA,0.247700525,0.352081427,0.049978906,2.281423675,1.316752551,0.148839715,0.142461258,5.31E-04
Cherokee County,IA,0.247214809,0.223317671,0.13205725,0.52521557,0.374266621,0.18963603,0.068555909,5.54E-04
Sanders County,MT,0.247077979,0.18206133,0.059092375,0.273985208,0.228023269,0.153085177,0.057088188,5.34E-04
Oldham County,TX,0.246979216,0.032608696,0.458978457,0.231884058,0.132246377,0.352978837,0.049577811,6.45E-04
Coffey County,KS,0.246913877,0.32359988,0.18405091,0.353889638,0.338744759,0.215482393,0.06577045,5.69E-04
Essex County,VT,0.246891726,0.424629121,0.141945329,0.346415739,0.38552243,0.194418528,0.069438537,5.57E-04
Montgomery County,NC,0.24631801,0.08759897,0.119452945,0.338851057,0.213225013,0.182885478,0.055927777,5.50E-04
Dolores County,CO,0.246259737,0.349358974,0.076488752,0.230128205,0.28974359,0.161374245,0.061928007,5.38E-04
Custer County,SD,0.246233884,0.064197553,0.057721985,0.045869453,0.055033503,0.151977935,0.043523137,5.33E-04
Lincoln County,MS,0.246184235,0.246131118,0.439567151,1.279700851,0.762915984,0.342875693,0.099031978,6.40E-04
Nottoway County,VA,0.245905979,0.174481493,0.175732987,0.388324146,0.28140282,0.210819483,0.061273963,5.66E-04
Grand County,CO,0.245699663,0.072225927,0.022777602,0.244571516,0.158398721,0.134238632,0.051628555,5.23E-04
Jones County,TX,0.245502681,0.152210897,0.173570921,0.20312315,0.177667024,0.209536801,0.053139486,5.65E-04
Forest County,WI,0.245312348,0.23299372,0.13772694,0.361917746,0.297455733,0.191519644,0.062532757,5.55E-04
Lee County,VA,0.245114131,0.21926538,0.075414029,0.424735365,0.322000372,0.16026408,0.064457434,5.38E-04
Franklin County,AR,0.244826681,0.143667151,0.147431779,0.299630081,0.221648616,0.19612923,0.056588317,5.58E-04
St. Mary Parish,LA,0.244738178,0.283671752,0.149173663,0.445905673,0.364788713,0.196955921,0.067812695,5.58E-04
Lawrence County,OH,0.244401506,0.18321158,0.145817089,0.312754635,0.247983108,0.195109298,0.058653345,5.57E-04
Chaves County,NM,0.244157974,0.137821844,0.245876186,1.21479744,0.676309642,0.24501708,0.092240713,5.85E-04
Morgan County,TN,0.243896612,0.197573239,0.109420584,0.280569384,0.239071312,0.176658598,0.057954524,5.47E-04
Meigs County,TN,0.243730741,0.17435233,0.185054203,0.450506993,0.312429662,0.214392472,0.063706943,5.68E-04
Reeves County,TX,0.243573869,0.377566964,0.164512218,0.677982391,0.527774678,0.204043043,0.080593294,5.62E-04
Terrebonne Parish,LA,0.243361547,0.357694088,0.210480438,4.058430182,2.208062135,0.226920993,0.212353596,5.75E-04
Tippah County,MS,0.242303988,0.367409919,0.140034195,0.438484371,0.402947145,0.191169091,0.070804902,5.55E-04
Greensville County,VA,0.24187746,0.308931027,0.181471002,0.476169062,0.392550045,0.211674231,0.06998961,5.66E-04
Clinch County,GA,0.241851411,0.201851852,0.138522722,0.481481481,0.341666667,0.190187066,0.065999573,5.54E-04
Jefferson County,KS,0.241785936,0.161375481,0.125481521,0.273741639,0.21755856,0.183633728,0.056267594,5.51E-04
Pettis County,MO,0.241596179,0.253192557,0.127368333,0.956023422,0.60460799,0.184482256,0.086618204,5.51E-04
Tift County,GA,0.241117834,0.047874026,0.025334695,1.437101057,0.742487541,0.133226265,0.097430075,5.23E-04
Whitfield County,GA,0.241047576,0.179647638,0.094344443,0.558150517,0.368899078,0.167696009,0.068135011,5.42E-04
McLean County,ND,0.240755868,0.28800587,0.177846379,0.130137413,0.209071642,0.209301123,0.055602089,5.65E-04
Gogebic County,MI,0.240203815,0.089740779,0.118407264,0.203288358,0.146514569,0.179305539,0.050696656,5.48E-04
Yoakum County,TX,0.240202095,0.329166667,0.29310486,0.319642857,0.324404762,0.266653477,0.064645975,5.97E-04
Blaine County,ID,0.24004038,0.062872825,0.087565005,0.181114102,0.121993464,0.163802692,0.048773825,5.40E-04
Johnson County,IL,0.239896052,0.229781606,0.132681515,0.248667766,0.239224686,0.186288784,0.05796655,5.52E-04
Calcasieu Parish,LA,0.23922438,0.579160908,0.104369455,12.3734849,6.476322904,0.171796918,0.547050689,5.44E-04
Carroll County,MO,0.238601913,0.289896215,0.107962297,0.512271062,0.401083639,0.173282105,0.070658774,5.45E-04
Emery County,UT,0.238119684,0.312386603,0.118023176,0.304529057,0.30845783,0.17807143,0.063395491,5.48E-04
Dallas County,MO,0.238014002,0.074425185,0.182644868,1.302700104,0.688562644,0.210329435,0.093201536,5.66E-04
Bottineau County,ND,0.237935101,0.225041051,0.230091162,0.339326765,0.282183908,0.234013131,0.061335212,5.79E-04
Wabash County,IL,0.23787489,0.429121864,0.287810053,0.452598566,0.440860215,0.262842471,0.073777868,5.95E-04
Plumas County,CA,0.237679933,0.187040333,0.114789509,0.902231726,0.544636029,0.176234721,0.081915483,5.47E-04
Chattooga County,GA,0.237158043,0.111151973,0.074569874,0.625057872,0.368104922,0.155863958,0.068072737,5.35E-04
Union County,FL,0.236364614,0.471224596,0.130257258,0.486533897,0.478879246,0.183310936,0.076759143,5.51E-04
